#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B21C9E
#Date Time: 2024-03-05 17:20:37.385
#Start: 20 Hz
#Stop: 20000 Hz
#Steps: 14001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.55361 V
#Offset: -0.000184537 V
#Relative: no
#Channel: Channel 2
#Range: 5.63147 V
#Offset: -0.000217631 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
28.28329450140308,-0.04672880654123868,-0.5893399389267111,-2.061818317826734
28.31587559914163,-0.04704925000210067,-0.5890657522418237,-2.087879051921647
28.34849422885616,-0.04675695851581361,-0.5890381372875999,-2.116414203327473
28.38115043378184,-0.04697131669558904,-0.5889637072057051,-2.142520145440002
28.41384425720365,-0.04688217718034728,-0.5888268556258816,-2.170553587656642
28.4465757424564,-0.04552058648980077,-0.5886944554330159,-2.197452951240805
28.47934493292486,-0.04262865406968592,-0.5887014961193743,-2.223232608243645
28.51215187204376,-0.04686804359129544,-0.5880690055573472,-2.250082284295914
28.54499660329788,-0.04714717491828113,-0.5883895352329218,-2.277118031982866
28.57787917022206,-0.04682098776965835,-0.5882668058800651,-2.302930805972466
28.61079961640132,-0.04685782234047564,-0.5880394305571626,-2.330915038127245
28.64375798547086,-0.04663345005134192,-0.5880533077552035,-2.356258512690182
28.67675432111621,-0.04673944274719539,-0.5880787178186188,-2.384582419879315
28.70978866707312,-0.04683230880103972,-0.5878944601952469,-2.410695900557069
28.74286106712781,-0.04658863409737464,-0.5880769851329717,-2.43765829997028
28.7759715651169,-0.04670267266515921,-0.5876253653792198,-2.465611710408695
28.80912020492754,-0.04673627729728655,-0.5874959428146841,-2.492920702062065
28.84230703049738,-0.04663845396185358,-0.5873747792570236,-2.518079909779317
28.87553208581472,-0.04655939717543024,-0.5875836871405251,-2.545700636499937
28.90879541491854,-0.04658917241955925,-0.5874385306333705,-2.572278002969313
28.94209706189856,-0.04655124826582053,-0.5871181148141649,-2.600021805056898
28.97543707089523,-0.04660803814201316,-0.5870021833959176,-2.626866128116347
29.00881548609991,-0.04651084024807618,-0.586996586016041,-2.653415984165065
29.04223235175484,-0.04659224115591912,-0.5869680802447288,-2.680326705288124
29.07568771215324,-0.04665720631659243,-0.5867401676947563,-2.707567585265693
29.10918161163933,-0.04673782856967464,-0.5863925872606105,-2.735218100520811
29.14271409460841,-0.04665447175770936,-0.586485860331736,-2.761772073863941
29.17628520550696,-0.04672252774677278,-0.5863141522254862,-2.788402684191517
29.20989498883265,-0.04683841149995933,-0.586297504963268,-2.815001966000295
29.24354348913436,-0.0467858346920158,-0.5862880295066107,-2.842771305212494
29.27723075101235,-0.04656398502623112,-0.5863501165773045,-2.870054583180135
29.31095681911823,-0.04672307161868648,-0.5861408619208749,-2.895787700046412
29.34472173815505,-0.04649621407513993,-0.5860194960593184,-2.92443521528017
29.37852555287734,-0.04662636330129181,-0.5860421690955679,-2.950819412175491
29.41236830809121,-0.04649939079373722,-0.5858659852335371,-2.978974090590782
29.44625004865437,-0.04647682684918012,-0.5856010615379055,-3.004674388771747
29.48017081947624,-0.04663569296764227,-0.5858912133281664,-3.032474151888358
29.51413066551789,-0.04684819268359169,-0.5852584817038521,-3.060347858431655
29.54812963179227,-0.04663931328208804,-0.5853851842588798,-3.085882181727243
29.58216776336414,-0.04646735124460993,-0.585524187629226,-3.112994045211721
29.6162451053502,-0.04651407174295626,-0.5853050913440373,-3.139762699156023
29.65036170291907,-0.04663309086512655,-0.5849970766111022,-3.165942705073263
29.68451760129146,-0.04647900461316623,-0.5851885408656761,-3.193613978158247
29.71871284574014,-0.04651693672424989,-0.5850184511253163,-3.22154776438428
29.75294748159003,-0.04657438588369746,-0.584800347957643,-3.248576642384123
29.78722155421831,-0.04661592107417174,-0.5843301970038234,-3.274107271104754
29.82153510905435,-0.04655869007523173,-0.5844500574645594,-3.301541940810523
29.85588819157992,-0.04668092271375286,-0.5843767124880093,-3.327793650032277
29.89028084732917,-0.04655619949073198,-0.5840524869956933,-3.356043630161579
29.92471312188867,-0.0464691571749961,-0.5842734941405465,-3.383417464080637
29.95918506089754,-0.0463122156375212,-0.5840541347661451,-3.409782650782404
29.99369671004747,-0.04633725528859853,-0.5838787481126426,-3.436771377181628
30.02824811508276,-0.04647385119019412,-0.5839827607118663,-3.464013816469304
30.06283932180045,-0.0466674521993854,-0.5836280761568002,-3.491683061059597
30.09747037605027,-0.0464229855415908,-0.5835635120583306,-3.518945585244978
30.13214132373484,-0.04642689814689211,-0.5835015001752071,-3.545858158160371
30.16685221080961,-0.0464488439460194,-0.5833233335993142,-3.572859591102031
30.20160308328297,-0.04641656542950881,-0.5832667414513452,-3.60006029252132
30.23639398721633,-0.04687576873963971,-0.5832392052344483,-3.628065793335139
30.27122496872416,-0.04621663969331713,-0.5832972182844749,-3.654030196831442
30.30609607397403,-0.04631755417319283,-0.582918318428349,-3.681520410990398
30.34100734918674,-0.04649411812066596,-0.5827422514241195,-3.708106227803455
30.37595884063625,-0.04651730278950785,-0.5826577994160597,-3.735156283663116
30.41095059464991,-0.04642914031778538,-0.5827323437817218,-3.762349832448308
30.44598265760841,-0.04642868429513113,-0.5826314046885004,-3.79133503740709
30.48105507594583,-0.04650823266833102,-0.5823973772694461,-3.816868291333854
30.51616789614979,-0.04646271453213002,-0.5822593184217274,-3.842840460246023
